COM;Pot_Cont;Escalao;ORD;COD_Proposta;Contagem;TF;TV|TVFV|TVP;TVV|TVC;TVVz;TFGN;TVGN
GALP;17,25;;;GALP_77;1;1,1512949837205;0,182568047152144;;;;
GALP;20,7;;;GALP_77;1;1,43599439505675;0,182568047152144;;;;
GALP;1,15;1;;GALP_78;1;0,19389297096;0,1915794860928;;;;
GALP;2,3;2;;GALP_78;1;0,240013516788;0,1915794860928;;;;
GALP;3,45;3;;GALP_78;1;0,2957802774528;0,155421703977155;;;;
GALP;4,6;4;;GALP_78;1;0,3455229533184;0,155421703977155;;;;
GALP;5,75;;;GALP_78;1;0,4204926775296;0,155421703977155;;;;
GALP;6,9;;;GALP_78;1;0,555402259584;0,163561072385357;;;;
GALP;10,35;;;GALP_78;1;0,7482658112928;0,163554127444224;;;;
GALP;13,8;;;GALP_78;1;0,964461927384;0,186452473687296;;;;
GALP;17,25;;;GALP_78;1;1,175790621672;0,186452473687296;;;;
GALP;20,7;;;GALP_78;1;1,466547467292;0,186452473687296;;;;
GALP;1,15;1;;GALP_79;1;0,189853534065;0,1875882467992;;;;
GALP;2,3;2;;GALP_79;1;0,23501323518825;0,1875882467992;;;;
GALP;3,45;3;;GALP_79;1;0,2896181883392;0,152183751810964;;;;
GALP;4,6;4;;GALP_79;1;0,3383245584576;0,152183751810964;;;;
GALP;5,75;;;GALP_79;1;0,4117324134144;0,152183751810964;;;;
GALP;6,9;;;GALP_79;1;0,543831379176;0,160153550043995;;;;
GALP;10,35;;;GALP_79;1;0,7326769402242;0,160146749789136;;;;
GALP;13,8;;;GALP_79;1;0,9443689705635;0,182568047152144;;;;
GALP;17,25;;;GALP_79;1;1,1512949837205;0,182568047152144;;;;
GALP;20,7;;;GALP_79;1;1,43599439505675;0,182568047152144;;;;
GALP;1,15;1;;GALP_80;1;0,189853534065;0,1875882467992;;;0,1041897504;0,1122242265
GALP;2,3;2;;GALP_80;1;0,23501323518825;0,1875882467992;;;0,18896591392;0,1112420883257
GALP;3,45;3;;GALP_80;1;0,2896181883392;0,152183751810964;;;0,2757013232;0,1098836440968
GALP;4,6;4;;GALP_80;1;0,3383245584576;0,152183751810964;;;0,437266192;0,1080887780638
GALP;5,75;;;GALP_80;1;0,4117324134144;0,152183751810964;;;;
GALP;6,9;;;GALP_80;1;0,543831379176;0,160153550043995;;;;
GALP;10,35;;;GALP_80;1;0,7326769402242;0,160146749789136;;;;
GALP;13,8;;;GALP_80;1;0,9443689705635;0,182568047152144;;;;
GALP;17,25;;;GALP_80;1;1,1512949837205;0,182568047152144;;;;
GALP;20,7;;;GALP_80;1;1,43599439505675;0,182568047152144;;;;
GALP;1,15;1;;GALP_81;1;0,17773522338;0,1756145289184;;;0,0975393408;0,105060978
GALP;2,3;2;;GALP_81;1;0,220012390389;0,1756145289184;;;0,17690425984;0,1041415294964
GALP;3,45;3;;GALP_81;1;0,2711319209984;0,142469895312392;;;0,2581033664;0,1028697944736
GALP;4,6;4;;GALP_81;1;0,3167293738752;0,142469895312392;;;0,409355584;0,1011894943576
GALP;5,75;;;GALP_81;1;0,3854516210688;0,142469895312392;;;;
GALP;6,9;;;GALP_81;1;0,509118737952;0,14993098301991;;;;
GALP;10,35;;;GALP_81;1;0,6859103270184;0,149924616823872;;;;
GALP;13,8;;;GALP_81;1;0,884090100102;0,170914767546688;;;;
GALP;17,25;;;GALP_81;1;1,077808069866;0,170914767546688;;;;
GALP;20,7;;;GALP_81;1;1,344335178351;0,170914767546688;;;;
GALP;1,15;1;;GALP_82;1;0,181774660275;0,179605768212;;;0,099756144;0,1074487275
GALP;2,3;2;;GALP_82;1;0,22501267198875;0,179605768212;;;0,1809248112;0,1065083824395
GALP;3,45;3;;GALP_82;1;0,277294010112;0,145707847478582;;;0,263969352;0,105207744348
GALP;4,6;4;;GALP_82;1;0,323927768736;0,145707847478582;;;0,41865912;0,103489255593
GALP;5,75;;;GALP_82;1;0,394211885184;0,145707847478582;;;;
GALP;6,9;;;GALP_82;1;0,52068961836;0,153338505361272;;;;
GALP;10,35;;;GALP_82;1;0,701499198087;0,15333199447896;;;;
GALP;13,8;;;GALP_82;1;0,9041830569225;0,17479919408184;;;;
GALP;17,25;;;GALP_82;1;1,1023037078175;0,17479919408184;;;;
GALP;20,7;;;GALP_82;1;1,37488825058625;0,17479919408184;;;;
GALP;1,15;1;;GALP_83;1;0,18581409717;0,1835970075056;;;0,1019729472;0,109836477
GALP;2,3;2;;GALP_83;1;0,2300129535885;0,1835970075056;;;0,18494536256;0,1088752353826
GALP;3,45;3;;GALP_83;1;0,2834560992256;0,148945799644773;;;0,2698353376;0,1075456942224
GALP;4,6;4;;GALP_83;1;0,3311261635968;0,148945799644773;;;0,427962656;0,1057890168284
GALP;5,75;;;GALP_83;1;0,4029721492992;0,148945799644773;;;;
GALP;6,9;;;GALP_83;1;0,532260498768;0,156746027702634;;;;
GALP;10,35;;;GALP_83;1;0,7170880691556;0,156739372134048;;;;
GALP;13,8;;;GALP_83;1;0,924276013743;0,178683620616992;;;;
GALP;17,25;;;GALP_83;1;1,126799345769;0,178683620616992;;;;
GALP;20,7;;;GALP_83;1;1,4054413228215;0,178683620616992;;;;
GALP;1,15;1;;GALP_85;1;0,1569;0,156705107890199;;;;
GALP;2,3;2;;GALP_85;1;0,2066;0,156705107890199;;;;
GALP;3,45;3;;GALP_85;1;0,2249;0,156705107890199;;;;
GALP;4,6;4;;GALP_85;1;0,2866;0,156705107890199;;;;
GALP;5,75;;;GALP_85;1;0,3509;0,156705107890199;;;;
GALP;6,9;;;GALP_85;1;0,4481;0,156705107890199;;;;
GALP;10,35;;;GALP_85;1;0,6339;0,156705107890199;;;;
GALP;13,8;;;GALP_85;1;0,8309;0,156705107890199;;;;
GALP;17,25;;;GALP_85;1;1,0188;0,156705107890199;;;;
GALP;20,7;;;GALP_85;1;1,217;0,156705107890199;;;;
GALP;1,15;1;;GALP_86;1;;;;;0,0799;0,0844584456
GALP;2,3;2;;GALP_86;1;;;;;0,1446;0,0793664456
GALP;3,45;3;;GALP_86;1;;;;;0,2072;0,0764174456
GALP;4,6;4;;GALP_86;1;;;;;0,3301;0,0751354456
GALP;1,15;1;;GALP_87;1;0,17773522338;0,1756145289184;;;0,0975393408;0,105060978
GALP;2,3;2;;GALP_87;1;0,220012390389;0,1756145289184;;;0,17690425984;0,1041415294964
GALP;3,45;3;;GALP_87;1;0,2711319209984;0,142469895312392;;;0,2581033664;0,1028697944736
GALP;4,6;4;;GALP_87;1;0,3167293738752;0,142469895312392;;;0,409355584;0,1011894943576
GALP;5,75;;;GALP_87;1;0,3854516210688;0,142469895312392;;;;
GALP;6,9;;;GALP_87;1;0,509118737952;0,14993098301991;;;;
GALP;10,35;;;GALP_87;1;0,6859103270184;0,149924616823872;;;;
GALP;13,8;;;GALP_87;1;0,884090100102;0,170914767546688;;;;
GALP;17,25;;;GALP_87;1;1,077808069866;0,170914767546688;;;;
GALP;20,7;;;GALP_87;1;1,344335178351;0,170914767546688;;;;
GALP;1,15;1;;GALP_88;1;0,18581409717;0,1835970075056;;;0,1019729472;0,109836477
GALP;2,3;2;;GALP_88;1;0,2300129535885;0,1835970075056;;;0,18494536256;0,1088752353826
GALP;3,45;3;;GALP_88;1;0,2834560992256;0,148945799644773;;;0,2698353376;0,1075456942224
GALP;4,6;4;;GALP_88;1;0,3311261635968;0,148945799644773;;;0,427962656;0,1057890168284
GALP;5,75;;;GALP_88;1;0,4029721492992;0,148945799644773;;;;
GALP;6,9;;;GALP_88;1;0,532260498768;0,156746027702634;;;;
GALP;10,35;;;GALP_88;1;0,7170880691556;0,156739372134048;;;;
GALP;13,8;;;GALP_88;1;0,924276013743;0,178683620616992;;;;
GALP;17,25;;;GALP_88;1;1,126799345769;0,178683620616992;;;;
GALP;20,7;;;GALP_88;1;1,4054413228215;0,178683620616992;;;;
GALP;1,15;1;;GALP_89;1;0,181774660275;0,179605768212;;;0,099756144;0,1074487275
GALP;2,3;2;;GALP_89;1;0,22501267198875;0,179605768212;;;0,1809248112;0,1065083824395
GALP;3,45;3;;GALP_89;1;0,277294010112;0,145707847478582;;;0,263969352;0,105207744348
GALP;4,6;4;;GALP_89;1;0,323927768736;0,145707847478582;;;0,41865912;0,103489255593
GALP;5,75;;;GALP_89;1;0,394211885184;0,145707847478582;;;;
GALP;6,9;;;GALP_89;1;0,52068961836;0,153338505361272;;;;
GALP;10,35;;;GALP_89;1;0,701499198087;0,15333199447896;;;;
GALP;13,8;;;GALP_89;1;0,9041830569225;0,17479919408184;;;;
GALP;17,25;;;GALP_89;1;1,1023037078175;0,17479919408184;;;;
GALP;20,7;;;GALP_89;1;1,37488825058625;0,17479919408184;;;;
GALP;1,15;1;;GALP_90;1;0,18581409717;0,1835970075056;;;0,1019729472;0,109836477
GALP;2,3;2;;GALP_90;1;0,2300129535885;0,1835970075056;;;0,18494536256;0,1088752353826
GALP;3,45;3;;GALP_90;1;0,2834560992256;0,148945799644773;;;0,2698353376;0,1075456942224
GALP;4,6;4;;GALP_90;1;0,3311261635968;0,148945799644773;;;0,427962656;0,1057890168284
GALP;5,75;;;GALP_90;1;0,4029721492992;0,148945799644773;;;;
GALP;6,9;;;GALP_90;1;0,532260498768;0,156746027702634;;;;
GALP;10,35;;;GALP_90;1;0,7170880691556;0,156739372134048;;;;
GALP;13,8;;;GALP_90;1;0,924276013743;0,178683620616992;;;;
GALP;17,25;;;GALP_90;1;1,126799345769;0,178683620616992;;;;
GALP;20,7;;;GALP_90;1;1,4054413228215;0,178683620616992;;;;
GALP;1,15;1;;GALP_91;1;0,18581409717;0,1835970075056;;;0,1019729472;0,109836477
GALP;2,3;2;;GALP_91;1;0,2300129535885;0,1835970075056;;;0,18494536256;0,1088752353826
GALP;3,45;3;;GALP_91;1;0,2834560992256;0,148945799644773;;;0,2698353376;0,1075456942224
GALP;4,6;4;;GALP_91;1;0,3311261635968;0,148945799644773;;;0,427962656;0,1057890168284
GALP;5,75;;;GALP_91;1;0,4029721492992;0,148945799644773;;;;
GALP;6,9;;;GALP_91;1;0,532260498768;0,156746027702634;;;;
GALP;10,35;;;GALP_91;1;0,7170880691556;0,156739372134048;;;;
GALP;13,8;;;GALP_91;1;0,924276013743;0,178683620616992;;;;
GALP;17,25;;;GALP_91;1;1,126799345769;0,178683620616992;;;;
GALP;20,7;;;GALP_91;1;1,4054413228215;0,178683620616992;;;;
GALP;1,15;1;;GALP_92;1;0,181774660275;0,179605768212;;;0,099756144;0,1074487275
GALP;2,3;2;;GALP_92;1;0,22501267198875;0,179605768212;;;0,1809248112;0,1065083824395
GALP;3,45;3;;GALP_92;1;0,277294010112;0,145707847478582;;;0,263969352;0,105207744348
GALP;4,6;4;;GALP_92;1;0,323927768736;0,145707847478582;;;0,41865912;0,103489255593
GALP;5,75;;;GALP_92;1;0,394211885184;0,145707847478582;;;;
GALP;6,9;;;GALP_92;1;0,52068961836;0,153338505361272;;;;
GALP;10,35;;;GALP_92;1;0,701499198087;0,15333199447896;;;;
GALP;13,8;;;GALP_92;1;0,9041830569225;0,17479919408184;;;;
GALP;17,25;;;GALP_92;1;1,1023037078175;0,17479919408184;;;;
GALP;20,7;;;GALP_92;1;1,37488825058625;0,17479919408184;;;;
GALP;1,15;1;;GALP_93;1;0,181774660275;0,179605768212;;;0,099756144;0,1074487275
GALP;2,3;2;;GALP_93;1;0,22501267198875;0,179605768212;;;0,1809248112;0,1065083824395
GALP;3,45;3;;GALP_93;1;0,277294010112;0,145707847478582;;;0,263969352;0,105207744348
GALP;4,6;4;;GALP_93;1;0,323927768736;0,145707847478582;;;0,41865912;0,103489255593
GALP;5,75;;;GALP_93;1;0,394211885184;0,145707847478582;;;;
GALP;6,9;;;GALP_93;1;0,52068961836;0,153338505361272;;;;
GALP;10,35;;;GALP_93;1;0,701499198087;0,15333199447896;;;;
GALP;13,8;;;GALP_93;1;0,9041830569225;0,17479919408184;;;;
GALP;17,25;;;GALP_93;1;1,1023037078175;0,17479919408184;;;;
GALP;20,7;;;GALP_93;1;1,37488825058625;0,17479919408184;;;;
GALP;1,15;1;;GALP_94;1;0,181774660275;0,179605768212;;;0,099756144;0,1074487275
GALP;2,3;2;;GALP_94;1;0,22501267198875;0,179605768212;;;0,1809248112;0,1065083824395
GALP;3,45;3;;GALP_94;1;0,277294010112;0,145707847478582;;;0,263969352;0,105207744348
GALP;4,6;4;;GALP_94;1;0,323927768736;0,145707847478582;;;0,41865912;0,103489255593
GALP;5,75;;;GALP_94;1;0,394211885184;0,145707847478582;;;;
GALP;6,9;;;GALP_94;1;0,52068961836;0,153338505361272;;;;
GALP;10,35;;;GALP_94;1;0,701499198087;0,15333199447896;;;;
GALP;13,8;;;GALP_94;1;0,9041830569225;0,17479919408184;;;;
GALP;17,25;;;GALP_94;1;1,1023037078175;0,17479919408184;;;;
GALP;20,7;;;GALP_94;1;1,37488825058625;0,17479919408184;;;;
GALP;1,15;1;;GALP_95;1;0,20197184475;0,19956196468;;;;
GALP;2,3;2;;GALP_95;1;0,2500140799875;0,19956196468;;;;
GALP;3,45;3;;GALP_95;1;0,30810445568;0,161897608309536;;;;
GALP;4,6;4;;GALP_95;1;0,35991974304;0,161897608309536;;;;
GALP;5,75;;;GALP_95;1;0,43801320576;0,161897608309536;;;;
GALP;6,9;;;GALP_95;1;0,5785440204;0,17037611706808;;;;
GALP;10,35;;;GALP_95;1;0,77944355343;0,1703688827544;;;;
GALP;13,8;;;GALP_95;1;1,004647841025;0,1942213267576;;;;
GALP;17,25;;;GALP_95;1;1,224781897575;0,1942213267576;;;;
GALP;20,7;;;GALP_95;1;1,5276536117625;0,1942213267576;;;;
GALP;1,15;1;;GALP_96;1;0,20197184475;0,19956196468;;;;
GALP;2,3;2;;GALP_96;1;0,2500140799875;0,19956196468;;;;
GALP;3,45;3;;GALP_96;1;0,30810445568;0,161897608309536;;;;
GALP;4,6;4;;GALP_96;1;0,35991974304;0,161897608309536;;;;
GALP;5,75;;;GALP_96;1;0,43801320576;0,161897608309536;;;;
GALP;6,9;;;GALP_96;1;0,5785440204;0,17037611706808;;;;
GALP;10,35;;;GALP_96;1;0,77944355343;0,1703688827544;;;;
GALP;13,8;;;GALP_96;1;1,004647841025;0,1942213267576;;;;
GALP;17,25;;;GALP_96;1;1,224781897575;0,1942213267576;;;;
GALP;20,7;;;GALP_96;1;1,5276536117625;0,1942213267576;;;;
GALP;1,15;1;;GALP_97;1;0,20197184475;0,19956196468;;;;
GALP;2,3;2;;GALP_97;1;0,2500140799875;0,19956196468;;;;
GALP;3,45;3;;GALP_97;1;0,30810445568;0,161897608309536;;;;
GALP;4,6;4;;GALP_97;1;0,35991974304;0,161897608309536;;;;
GALP;5,75;;;GALP_97;1;0,43801320576;0,161897608309536;;;;
GALP;6,9;;;GALP_97;1;0,5785440204;0,17037611706808;;;;
GALP;10,35;;;GALP_97;1;0,77944355343;0,1703688827544;;;;
GALP;13,8;;;GALP_97;1;1,004647841025;0,1942213267576;;;;
GALP;17,25;;;GALP_97;1;1,224781897575;0,1942213267576;;;;
GALP;20,7;;;GALP_97;1;1,5276536117625;0,1942213267576;;;;
GALP;1,15;1;;GALP_98;1;0,20197184475;0,19956196468;;;0,11084016;0,119387475
GALP;2,3;2;;GALP_98;1;0,2500140799875;0,19956196468;;;0,201027568;0,118342647155
GALP;3,45;3;;GALP_98;1;0,30810445568;0,161897608309536;;;0,29329928;0,11689749372
GALP;4,6;4;;GALP_98;1;0,35991974304;0,161897608309536;;;0,4651768;0,11498806177
GALP;5,75;;;GALP_98;1;0,43801320576;0,161897608309536;;;;
GALP;6,9;;;GALP_98;1;0,5785440204;0,17037611706808;;;;
GALP;10,35;;;GALP_98;1;0,77944355343;0,1703688827544;;;;
GALP;13,8;;;GALP_98;1;1,004647841025;0,1942213267576;;;;
GALP;17,25;;;GALP_98;1;1,224781897575;0,1942213267576;;;;
GALP;20,7;;;GALP_98;1;1,5276536117625;0,1942213267576;;;;
GALP;1,15;1;;GALP_99;1;0,20197184475;0,19956196468;;;0,11084016;0,119387475
GALP;2,3;2;;GALP_99;1;0,2500140799875;0,19956196468;;;0,201027568;0,118342647155
GALP;3,45;3;;GALP_99;1;0,30810445568;0,161897608309536;;;0,29329928;0,11689749372
GALP;4,6;4;;GALP_99;1;0,35991974304;0,161897608309536;;;0,4651768;0,11498806177
GALP;5,75;;;GALP_99;1;0,43801320576;0,161897608309536;;;;
GALP;6,9;;;GALP_99;1;0,5785440204;0,17037611706808;;;;
GALP;10,35;;;GALP_99;1;0,77944355343;0,1703688827544;;;;
GALP;13,8;;;GALP_99;1;1,004647841025;0,1942213267576;;;;
GALP;17,25;;;GALP_99;1;1,224781897575;0,1942213267576;;;;
GALP;20,7;;;GALP_99;1;1,5276536117625;0,1942213267576;;;;
GALP;1,15;;;GALP_01;2;0,18581409717;0,20484486517248;0,1385266408992;;;
GALP;2,3;;;GALP_01;2;0,2300129535885;0,20484486517248;0,1385266408992;;;
GALP;3,45;;;GALP_01;2;0,2834560992256;0,177366380505294;0,12597135982016;;;
GALP;4,6;;;GALP_01;2;0,3311261635968;0,177366380505294;0,12597135982016;;;
GALP;5,75;;;GALP_01;2;0,4029721492992;0,177366380505294;0,12597135982016;;;
GALP;6,9;;;GALP_01;2;0,532260498768;0,17236145489448;0,115533382874112;;;
GALP;10,35;;;GALP_01;2;0,7170880691556;0,172334748029553;0,115526483882432;;;
GALP;13,8;;;GALP_01;2;0,924276013743;0,192936670904402;0,13097549899716;;;
GALP;17,25;;;GALP_01;2;1,126799345769;0,192936670904402;0,13097549899716;;;
GALP;20,7;;;GALP_01;2;1,4054413228215;0,192936670904402;0,13097549899716;;;
GALP;1,15;;;GALP_02;2;0,181774660275;0,2003917159296;0,135515192184;;;
GALP;2,3;;;GALP_02;2;0,22501267198875;0,2003917159296;0,135515192184;;;
GALP;3,45;;;GALP_02;2;0,277294010112;0,173510589624745;0,123232851997983;;;
GALP;4,6;;;GALP_02;2;0,323927768736;0,173510589624745;0,123232851997983;;;
GALP;5,75;;;GALP_02;2;0,394211885184;0,173510589624745;0,123232851997983;;;
GALP;6,9;;;GALP_02;2;0,52068961836;0,1686144667446;0,11302178759424;;;
GALP;10,35;;;GALP_02;2;0,701499198087;0,168588340463693;0,11301503858064;;;
GALP;13,8;;;GALP_02;2;0,9041830569225;0,188742395449958;0,1281282055407;;;
GALP;17,25;;;GALP_02;2;1,1023037078175;0,188742395449958;0,1281282055407;;;
GALP;20,7;;;GALP_02;2;1,37488825058625;0,188742395449958;0,1281282055407;;;
GALP;1,15;;;GALP_03;2;0,18581409717;0,20484486517248;0,1385266408992;;;
GALP;2,3;;;GALP_03;2;0,2300129535885;0,20484486517248;0,1385266408992;;;
GALP;3,45;;;GALP_03;2;0,2834560992256;0,177366380505294;0,12597135982016;;;
GALP;4,6;;;GALP_03;2;0,3311261635968;0,177366380505294;0,12597135982016;;;
GALP;5,75;;;GALP_03;2;0,4029721492992;0,177366380505294;0,12597135982016;;;
GALP;6,9;;;GALP_03;2;0,532260498768;0,17236145489448;0,115533382874112;;;
GALP;10,35;;;GALP_03;2;0,7170880691556;0,172334748029553;0,115526483882432;;;
GALP;13,8;;;GALP_03;2;0,924276013743;0,192936670904402;0,13097549899716;;;
GALP;17,25;;;GALP_03;2;1,126799345769;0,192936670904402;0,13097549899716;;;
GALP;20,7;;;GALP_03;2;1,4054413228215;0,192936670904402;0,13097549899716;;;
GALP;1,15;;;GALP_04;2;0,18581409717;0,20484486517248;0,1385266408992;;;
GALP;2,3;;;GALP_04;2;0,2300129535885;0,20484486517248;0,1385266408992;;;
GALP;3,45;;;GALP_04;2;0,2834560992256;0,177366380505294;0,12597135982016;;;
GALP;4,6;;;GALP_04;2;0,3311261635968;0,177366380505294;0,12597135982016;;;
GALP;5,75;;;GALP_04;2;0,4029721492992;0,177366380505294;0,12597135982016;;;
GALP;6,9;;;GALP_04;2;0,532260498768;0,17236145489448;0,115533382874112;;;
GALP;10,35;;;GALP_04;2;0,7170880691556;0,172334748029553;0,115526483882432;;;
GALP;13,8;;;GALP_04;2;0,924276013743;0,192936670904402;0,13097549899716;;;
GALP;17,25;;;GALP_04;2;1,126799345769;0,192936670904402;0,13097549899716;;;
GALP;20,7;;;GALP_04;2;1,4054413228215;0,192936670904402;0,13097549899716;;;
GALP;1,15;;;GALP_05;2;0,181774660275;0,2003917159296;0,135515192184;;;
GALP;2,3;;;GALP_05;2;0,22501267198875;0,2003917159296;0,135515192184;;;
GALP;3,45;;;GALP_05;2;0,277294010112;0,173510589624745;0,123232851997983;;;
GALP;4,6;;;GALP_05;2;0,323927768736;0,173510589624745;0,123232851997983;;;
GALP;5,75;;;GALP_05;2;0,394211885184;0,173510589624745;0,123232851997983;;;
GALP;6,9;;;GALP_05;2;0,52068961836;0,1686144667446;0,11302178759424;;;
GALP;10,35;;;GALP_05;2;0,701499198087;0,168588340463693;0,11301503858064;;;
GALP;13,8;;;GALP_05;2;0,9041830569225;0,188742395449958;0,1281282055407;;;
GALP;17,25;;;GALP_05;2;1,1023037078175;0,188742395449958;0,1281282055407;;;
GALP;20,7;;;GALP_05;2;1,37488825058625;0,188742395449958;0,1281282055407;;;
GALP;1,15;;;GALP_06;2;0,17773522338;0,19593856668672;0,1325037434688;;;
GALP;2,3;;;GALP_06;2;0,220012390389;0,19593856668672;0,1325037434688;;;
GALP;3,45;;;GALP_06;2;0,2711319209984;0,169654798744195;0,120494344175806;;;
GALP;4,6;;;GALP_06;2;0,3167293738752;0,169654798744195;0,120494344175806;;;
GALP;5,75;;;GALP_06;2;0,3854516210688;0,169654798744195;0,120494344175806;;;
GALP;6,9;;;GALP_06;2;0,509118737952;0,16486747859472;0,110510192314368;;;
GALP;10,35;;;GALP_06;2;0,6859103270184;0,164841932897833;0,110503593278848;;;
GALP;13,8;;;GALP_06;2;0,884090100102;0,184548119995515;0,12528091208424;;;
GALP;17,25;;;GALP_06;2;1,077808069866;0,184548119995515;0,12528091208424;;;
GALP;20,7;;;GALP_06;2;1,344335178351;0,184548119995515;0,12528091208424;;;
GALP;1,15;;;GALP_07;2;0,181774660275;0,2003917159296;0,135515192184;;;
GALP;2,3;;;GALP_07;2;0,22501267198875;0,2003917159296;0,135515192184;;;
GALP;3,45;;;GALP_07;2;0,277294010112;0,173510589624745;0,123232851997983;;;
GALP;4,6;;;GALP_07;2;0,323927768736;0,173510589624745;0,123232851997983;;;
GALP;5,75;;;GALP_07;2;0,394211885184;0,173510589624745;0,123232851997983;;;
GALP;6,9;;;GALP_07;2;0,52068961836;0,1686144667446;0,11302178759424;;;
GALP;10,35;;;GALP_07;2;0,701499198087;0,168588340463693;0,11301503858064;;;
GALP;13,8;;;GALP_07;2;0,9041830569225;0,188742395449958;0,1281282055407;;;
GALP;17,25;;;GALP_07;2;1,1023037078175;0,188742395449958;0,1281282055407;;;
GALP;20,7;;;GALP_07;2;1,37488825058625;0,188742395449958;0,1281282055407;;;
GALP;1,15;;;GALP_08;2;0,20197184475;0,222657462144;0,15057243576;;;
GALP;2,3;;;GALP_08;2;0,2500140799875;0,222657462144;0,15057243576;;;
GALP;3,45;;;GALP_08;2;0,30810445568;0,192789544027494;0,13692539110887;;;
GALP;4,6;;;GALP_08;2;0,35991974304;0,192789544027494;0,13692539110887;;;
GALP;5,75;;;GALP_08;2;0,43801320576;0,192789544027494;0,13692539110887;;;
GALP;6,9;;;GALP_08;2;0,5785440204;0,187349407494;0,1255797639936;;;
GALP;10,35;;;GALP_08;2;0,77944355343;0,187320378292992;0,1255722650896;;;
GALP;13,8;;;GALP_08;2;1,004647841025;0,209713772722176;0,142364672823;;;
GALP;17,25;;;GALP_08;2;1,224781897575;0,209713772722176;0,142364672823;;;
GALP;20,7;;;GALP_08;2;1,5276536117625;0,209713772722176;0,142364672823;;;
GALP;1,15;;;GALP_09;2;0,20197184475;0,222657462144;0,15057243576;;;
GALP;2,3;;;GALP_09;2;0,2500140799875;0,222657462144;0,15057243576;;;
GALP;3,45;;;GALP_09;2;0,30810445568;0,192789544027494;0,13692539110887;;;
GALP;4,6;;;GALP_09;2;0,35991974304;0,192789544027494;0,13692539110887;;;
GALP;5,75;;;GALP_09;2;0,43801320576;0,192789544027494;0,13692539110887;;;
GALP;6,9;;;GALP_09;2;0,5785440204;0,187349407494;0,1255797639936;;;
GALP;10,35;;;GALP_09;2;0,77944355343;0,187320378292992;0,1255722650896;;;
GALP;13,8;;;GALP_09;2;1,004647841025;0,209713772722176;0,142364672823;;;
GALP;17,25;;;GALP_09;2;1,224781897575;0,209713772722176;0,142364672823;;;
GALP;20,7;;;GALP_09;2;1,5276536117625;0,209713772722176;0,142364672823;;;
GALP;1,15;;;GALP_10;2;0,20197184475;0,222657462144;0,15057243576;;;
GALP;2,3;;;GALP_10;2;0,2500140799875;0,222657462144;0,15057243576;;;
GALP;3,45;;;GALP_10;2;0,30810445568;0,192789544027494;0,13692539110887;;;
GALP;4,6;;;GALP_10;2;0,35991974304;0,192789544027494;0,13692539110887;;;
GALP;5,75;;;GALP_10;2;0,43801320576;0,192789544027494;0,13692539110887;;;
GALP;6,9;;;GALP_10;2;0,5785440204;0,187349407494;0,1255797639936;;;
GALP;10,35;;;GALP_10;2;0,77944355343;0,187320378292992;0,1255722650896;;;
GALP;13,8;;;GALP_10;2;1,004647841025;0,209713772722176;0,142364672823;;;
GALP;17,25;;;GALP_10;2;1,224781897575;0,209713772722176;0,142364672823;;;
GALP;20,7;;;GALP_10;2;1,5276536117625;0,209713772722176;0,142364672823;;;
GALP;1,15;;;GALP_100;2;0,20197184475;0,222657462144;0,15057243576;;;
GALP;2,3;;;GALP_100;2;0,2500140799875;0,222657462144;0,15057243576;;;
GALP;3,45;;;GALP_100;2;0,30810445568;0,192789544027494;0,13692539110887;;;
GALP;4,6;;;GALP_100;2;0,35991974304;0,192789544027494;0,13692539110887;;;
GALP;5,75;;;GALP_100;2;0,43801320576;0,192789544027494;0,13692539110887;;;
GALP;6,9;;;GALP_100;2;0,5785440204;0,187349407494;0,1255797639936;;;
GALP;10,35;;;GALP_100;2;0,77944355343;0,187320378292992;0,1255722650896;;;
GALP;13,8;;;GALP_100;2;1,004647841025;0,209713772722176;0,142364672823;;;
GALP;17,25;;;GALP_100;2;1,224781897575;0,209713772722176;0,142364672823;;;
GALP;20,7;;;GALP_100;2;1,5276536117625;0,209713772722176;0,142364672823;;;
GALP;1,15;;;GALP_101;2;0,20197184475;0,222657462144;0,15057243576;;;
GALP;2,3;;;GALP_101;2;0,2500140799875;0,222657462144;0,15057243576;;;
GALP;3,45;;;GALP_101;2;0,30810445568;0,192789544027494;0,13692539110887;;;
GALP;4,6;;;GALP_101;2;0,35991974304;0,192789544027494;0,13692539110887;;;
GALP;5,75;;;GALP_101;2;0,43801320576;0,192789544027494;0,13692539110887;;;
GALP;6,9;;;GALP_101;2;0,5785440204;0,187349407494;0,1255797639936;;;
GALP;10,35;;;GALP_101;2;0,77944355343;0,187320378292992;0,1255722650896;;;
GALP;13,8;;;GALP_101;2;1,004647841025;0,209713772722176;0,142364672823;;;
GALP;17,25;;;GALP_101;2;1,224781897575;0,209713772722176;0,142364672823;;;
GALP;20,7;;;GALP_101;2;1,5276536117625;0,209713772722176;0,142364672823;;;
GALP;1,15;;;GALP_102;2;0,20197184475;0,222657462144;0,15057243576;;;
GALP;2,3;;;GALP_102;2;0,2500140799875;0,222657462144;0,15057243576;;;
GALP;3,45;;;GALP_102;2;0,30810445568;0,192789544027494;0,13692539110887;;;
GALP;4,6;;;GALP_102;2;0,35991974304;0,192789544027494;0,13692539110887;;;
GALP;5,75;;;GALP_102;2;0,43801320576;0,192789544027494;0,13692539110887;;;
